time_score,subject_score,keyword_score,estimated_time,sleep_hours,stress_level,energy_pred,time_of_day_score,start_hour,position,cumulative_minutes,break_before,difficulty,label
0.3,0.6,0.5,30,4.76,5,0.4198752648324021,0.6,18.833333333333332,0,0,0,1,1.0
0.3,0.6,0.5,30,7.95,2,0.8026318448605693,0.4,19.966666666666665,0,0,0,2,0.8243726633808024
0.3,0.6,0.5,30,7.95,2,0.8026318448605693,0.4,21.633333333333333,1,30,10,2,0.8579306024889881
0.3,0.6,0.5,30,7.95,2,0.8026318448605693,0.4,22.533333333333335,2,70,9,2,0.8672765638561589
0.3,0.6,0.5,30,7.95,2,0.8026318448605693,0.4,23.466666666666665,3,109,11,1,0.552166918666601
0.3,0.6,0.5,30,7.53,4,0.7418077020633824,1.0,5.216666666666667,0,0,0,3,0.7379494737641756
0.3,0.6,0.5,30,7.53,4,0.7418077020633824,1.0,6.533333333333333,1,30,19,3,0.7326427869643052
0.3,0.6,0.5,30,7.53,4,0.7418077020633824,1.0,7.366666666666666,2,79,20,3,0.7354460127762591
0.3,0.6,0.5,30,7.53,4,0.7418077020633824,1.0,8.7,3,129,20,3,0.7896830306920819
0.3,0.6,0.5,30,7.53,4,0.7418077020633824,1.0,11.05,4,179,21,3,0.7492596218014748
0.3,0.6,0.5,30,7.53,4,0.7418077020633824,1.0,11.883333333333333,5,230,20,2,0.9879912913446769
0.3,0.6,0.5,30,6.94,1,0.8512653811293012,0.6,15.8,0,0,0,3,0.9538432642102509
0.3,0.6,0.5,30,6.94,1,0.8512653811293012,0.6,16.866666666666667,1,30,19,3,0.8062766910090728
0.3,0.6,0.5,30,6.94,1,0.8512653811293012,0.6,19.2,2,79,20,3,0.8967482774534733
0.3,0.6,0.5,30,6.94,1,0.8512653811293012,0.6,20.283333333333335,3,129,20,3,0.8132822707304336
0.3,0.6,0.5,30,6.94,1,0.8512653811293012,0.6,21.616666666666667,4,179,20,1,0.4993382689090975
0.3,0.6,0.5,30,8.94,5,0.5789778889037999,0.4,19.666666666666668,0,0,0,2,0.9442657972451252
0.3,0.6,0.5,30,8.94,5,0.5789778889037999,0.4,21.333333333333332,1,30,10,3,0.5958605957989428
0.3,0.6,0.5,30,8.94,5,0.5789778889037999,0.4,21.916666666666668,2,70,20,3,0.5448889444666092
0.3,0.6,0.5,30,8.94,5,0.5789778889037999,0.4,23.75,3,120,20,1,0.8027098860942767
0.3,0.6,0.5,30,4.47,1,0.6608115280739413,0.4,21.416666666666668,0,0,0,2,0.9002070864815681
0.3,0.6,0.5,30,6.08,4,0.5400257220937181,0.4,20.8,0,0,0,3,0.545883449635729
0.3,0.6,0.5,30,6.08,4,0.5400257220937181,0.4,22.633333333333333,1,30,20,1,0.9065214221350155
0.3,0.6,0.5,30,7.95,4,0.6896419005943804,0.6,16.366666666666667,0,0,0,2,0.9533319190031551
0.3,0.6,0.5,30,7.95,4,0.6896419005943804,0.6,18.033333333333335,1,30,10,3,0.7385231276616199
0.3,0.6,0.5,30,7.95,4,0.6896419005943804,0.6,19.133333333333333,2,70,21,3,0.6516511416931788
0.3,0.6,0.5,30,7.95,4,0.6896419005943804,0.6,19.7,3,121,19,3,0.7225527291569876
0.3,0.6,0.5,30,7.95,4,0.6896419005943804,0.6,21.033333333333335,4,170,20,1,0.6864205968984327
0.3,0.6,0.5,30,8.82,2,0.8437311890423892,0.6,18.833333333333332,0,0,0,1,0.5891245540794219
0.3,0.6,0.5,30,7.12,4,0.7105024361771342,1.0,7.333333333333333,0,0,0,2,1.0
0.3,0.6,0.5,30,7.12,4,0.7105024361771342,1.0,8.25,1,30,10,3,0.6817702067988354
0.3,0.6,0.5,30,7.12,4,0.7105024361771342,1.0,10.083333333333334,2,70,20,1,0.6999868733628066
0.3,0.6,0.5,30,4.83,3,0.6518032237247259,1.0,8.7,0,0,0,3,0.6304784009763723
0.3,0.6,0.5,30,5.22,4,0.5644603052714823,0.8,13.0,0,0,0,2,0.8076503058962984
0.3,0.6,0.5,30,5.22,4,0.5644603052714823,0.8,14.666666666666666,1,30,10,1,0.8036327288651935
0.3,0.6,0.5,30,4.05,4,0.4483631123074997,0.6,14.95,0,0,0,2,0.7311816044027397
0.3,0.6,0.5,30,4.05,4,0.4483631123074997,0.6,16.133333333333333,1,30,11,3,0.4936720415288313
0.3,0.6,0.5,30,4.05,4,0.4483631123074997,0.6,17.2,2,71,19,3,0.47270979662449764
0.3,0.6,0.5,30,4.05,4,0.4483631123074997,0.6,19.033333333333335,3,120,20,3,0.46620509359997897
0.3,0.6,0.5,30,4.05,4,0.4483631123074997,0.6,21.366666666666667,4,170,20,3,0.3880786718838435
0.3,0.6,0.5,30,4.05,4,0.4483631123074997,0.6,22.7,5,220,20,1,0.973088702291298
0.3,0.6,0.5,30,7.4,2,0.8837003038320131,1.0,4.916666666666667,0,0,0,2,0.6973891596784203
0.3,0.6,0.5,30,7.4,2,0.8837003038320131,1.0,5.833333333333333,1,30,10,3,0.8718799913252827
0.3,0.6,0.5,30,7.4,2,0.8837003038320131,1.0,8.166666666666666,2,70,20,3,0.9042061134431562
0.3,0.6,0.5,30,7.4,2,0.8837003038320131,1.0,10.0,3,120,20,3,0.965521103291944
0.3,0.6,0.5,30,7.4,2,0.8837003038320131,1.0,10.583333333333334,4,170,20,3,0.8759842076388192
0.3,0.6,0.5,30,7.4,2,0.8837003038320131,1.0,11.416666666666666,5,220,20,2,0.7595838730860431
0.3,0.6,0.5,30,7.36,3,0.6982967164018209,0.4,17.5,0,0,0,3,0.7533236770114914
0.3,0.6,0.5,30,7.36,3,0.6982967164018209,0.4,18.333333333333332,1,30,20,3,0.7003600677160738
0.3,0.6,0.5,30,7.36,3,0.6982967164018209,0.4,20.666666666666668,2,80,20,3,0.6742034092265023
0.3,0.6,0.5,30,7.36,3,0.6982967164018209,0.4,22.0,3,130,20,3,0.6445644628404409
0.3,0.6,0.5,30,7.36,3,0.6982967164018209,0.4,23.833333333333332,4,180,20,3,0.6060438370288586
0.3,0.6,0.5,30,7.36,3,0.6982967164018209,0.4,2.1666666666666665,5,230,20,1,0.5776770829047815
0.3,0.6,0.5,30,6.04,3,0.7250881886422278,1.0,6.366666666666666,0,0,0,1,0.6064123984716371
0.3,0.6,0.5,30,6.04,3,0.7250881886422278,1.0,6.7,1,30,5,3,0.749979483640349
0.3,0.6,0.5,30,6.04,3,0.7250881886422278,1.0,7.533333333333333,2,65,20,3,0.780669256467462
0.3,0.6,0.5,30,6.04,3,0.7250881886422278,1.0,8.366666666666667,3,115,20,3,0.7414850328403655
0.3,0.6,0.5,30,6.04,3,0.7250881886422278,1.0,10.7,4,165,20,1,0.5374831852281668
0.3,0.6,0.5,30,6.04,3,0.7250881886422278,1.0,11.3,5,215,6,1,0.6788046356589115
0.3,0.6,0.5,30,5.39,2,0.7194122085674564,0.8,12.3,0,0,0,3,0.7631620898719279
0.3,0.6,0.5,30,5.39,2,0.7194122085674564,0.8,12.866666666666667,1,30,19,3,0.7619010259735606
0.3,0.6,0.5,30,5.39,2,0.7194122085674564,0.8,13.7,2,79,20,3,0.7563187777588121
0.3,0.6,0.5,30,5.39,2,0.7194122085674564,0.8,14.55,3,129,21,3,0.625070059454151
0.3,0.6,0.5,30,5.39,2,0.7194122085674564,0.8,15.133333333333333,4,180,20,1,0.6434312167582155
0.3,0.6,0.5,30,8.82,1,0.8780745900516662,0.4,19.083333333333332,0,0,0,3,0.8254796300002656
0.3,0.6,0.5,30,8.82,1,0.8780745900516662,0.4,19.666666666666668,1,30,20,3,0.8876969391943574
0.3,0.6,0.5,30,8.82,1,0.8780745900516662,0.4,22.0,2,80,20,3,0.8528903750360566
0.3,0.6,0.5,30,8.82,1,0.8780745900516662,0.4,0.3333333333333333,3,130,0,3,0.9172000753059539
0.3,0.6,0.5,30,7.84,2,0.793573810908914,0.4,19.133333333333333,0,0,0,2,0.8937019743938165
0.3,0.6,0.5,30,7.84,2,0.793573810908914,0.4,20.3,1,30,10,3,0.8504656517487664
0.3,0.6,0.5,30,7.84,2,0.793573810908914,0.4,21.633333333333333,2,70,20,3,0.8001854186026214
0.3,0.6,0.5,30,7.84,2,0.793573810908914,0.4,23.966666666666665,3,120,20,2,0.858809471909262
0.3,0.6,0.5,30,5.77,4,0.6344766389896533,1.0,7.75,0,0,0,3,0.605502827916909
0.3,0.6,0.5,30,5.77,4,0.6344766389896533,1.0,8.583333333333334,1,30,20,3,0.5911989609189146
0.3,0.6,0.5,30,5.77,4,0.6344766389896533,1.0,9.666666666666666,2,80,20,1,0.7111944981138789
0.3,0.6,0.5,30,6.8,5,0.6176025508348131,1.0,6.416666666666667,0,0,0,3,0.5430205264173573
0.3,0.6,0.5,30,6.8,5,0.6176025508348131,1.0,7.0,1,30,20,3,0.6006100262865025
0.3,0.6,0.5,30,6.8,5,0.6176025508348131,1.0,9.333333333333334,2,80,20,3,0.5642760706484169
0.3,0.6,0.5,30,6.8,5,0.6176025508348131,1.0,9.916666666666666,3,130,20,3,0.664636502200966
0.3,0.6,0.5,30,6.8,5,0.6176025508348131,1.0,11.0,4,180,20,1,0.727307919264682
0.3,0.6,0.5,30,7.04,4,0.6353703101048334,0.6,18.083333333333332,0,0,0,2,0.9651928327333109
0.3,0.6,0.5,30,7.04,4,0.6353703101048334,0.6,19.0,1,30,10,2,0.9463936096526713
0.3,0.6,0.5,30,5.98,5,0.5724676748304067,1.0,8.466666666666667,0,0,0,3,0.6697046321733592
0.3,0.6,0.5,30,5.45,1,0.8234875981581163,1.0,6.75,0,0,0,2,0.9497266856431616
0.3,0.6,0.5,30,5.45,1,0.8234875981581163,1.0,8.416666666666666,1,30,10,3,0.841643380760662
0.3,0.6,0.5,30,5.45,1,0.8234875981581163,1.0,9.25,2,70,20,2,0.8571510463858847
0.3,0.6,0.5,30,5.45,1,0.8234875981581163,1.0,10.916666666666666,3,120,10,1,0.4913840475010337
0.3,0.6,0.5,30,8.01,5,0.5789778889037999,0.4,19.583333333333332,0,0,0,1,0.8453673351139097
0.3,0.6,0.5,30,8.01,5,0.5789778889037999,0.4,20.166666666666668,1,30,5,2,0.754274197253676
0.3,0.6,0.5,30,8.01,5,0.5789778889037999,0.4,21.083333333333332,2,65,10,3,0.5826287443573244
0.3,0.6,0.5,30,8.01,5,0.5789778889037999,0.4,22.916666666666668,3,105,20,3,0.517084020687958
0.3,0.6,0.5,30,8.01,5,0.5789778889037999,0.4,23.75,4,155,20,1,0.7477377883122945
0.3,0.6,0.5,30,8.01,5,0.5789778889037999,0.4,0.08333333333333333,5,205,0,1,0.7749338398363119
0.3,0.6,0.5,30,8.76,4,0.6485922779212591,0.4,17.966666666666665,0,0,0,2,0.8713184745751681
0.3,0.6,0.5,30,8.76,4,0.6485922779212591,0.4,19.133333333333333,1,30,10,3,0.6161507628713365
0.3,0.6,0.5,30,8.76,4,0.6485922779212591,0.4,21.466666666666665,2,70,20,3,0.7193291872713102
0.3,0.6,0.5,30,8.76,4,0.6485922779212591,0.4,23.783333333333335,3,120,19,3,0.6270469276105131
0.3,0.6,0.5,30,8.76,4,0.6485922779212591,0.4,1.1166666666666667,4,169,20,2,0.9188718978197863
0.3,0.6,0.5,30,8.48,4,0.7319839788297484,0.8,11.25,0,0,0,3,0.7324555494652999
0.3,0.6,0.5,30,8.48,4,0.7319839788297484,0.8,12.583333333333334,1,30,20,3,0.696396843072095
0.3,0.6,0.5,30,8.48,4,0.7319839788297484,0.8,14.416666666666666,2,80,20,3,0.70848988031433
0.3,0.6,0.5,30,4.79,3,0.5754700219718143,0.6,16.25,0,0,0,2,0.8624619230207448
0.3,0.6,0.5,30,4.79,3,0.5754700219718143,0.6,17.166666666666668,1,30,10,3,0.5833807274351852
0.3,0.6,0.5,30,4.79,3,0.5754700219718143,0.6,19.5,2,70,20,3,0.6198215645474373
0.3,0.6,0.5,30,4.79,3,0.5754700219718143,0.6,20.083333333333332,3,120,20,2,0.885176960561669
0.3,0.6,0.5,30,4.64,1,0.7056606196137021,0.6,14.05,0,0,0,3,0.6707590726440512
0.3,0.6,0.5,30,4.64,1,0.7056606196137021,0.6,15.883333333333333,1,30,20,3,0.7832001972636765
0.3,0.6,0.5,30,4.64,1,0.7056606196137021,0.6,18.2,2,80,19,3,0.6657415298761076
0.3,0.6,0.5,30,4.64,1,0.7056606196137021,0.6,20.533333333333335,3,129,20,3,0.6190770135907857
0.3,0.6,0.5,30,4.64,1,0.7056606196137021,0.6,22.866666666666667,4,179,20,3,0.6902018433111409
0.3,0.6,0.5,30,5.88,2,0.754919629190785,0.8,8.833333333333334,0,0,0,3,0.8321106944842125
0.3,0.6,0.5,30,5.88,2,0.754919629190785,0.8,10.166666666666666,1,30,20,3,0.7276247304812045
0.3,0.6,0.5,30,5.88,2,0.754919629190785,0.8,12.5,2,80,20,3,0.8117454673165156
0.3,0.6,0.5,30,5.88,2,0.754919629190785,0.8,14.833333333333334,3,130,20,3,0.684572617637446
0.3,0.6,0.5,30,5.88,2,0.754919629190785,0.8,16.166666666666668,4,180,20,3,0.8061380319009772
0.3,0.6,0.5,30,5.88,2,0.754919629190785,0.8,18.0,5,230,20,2,0.8739651255866985
0.3,0.6,0.5,30,8.23,1,0.9164443601465408,0.6,18.533333333333335,0,0,0,2,0.6834678519077759
0.3,0.6,0.5,30,5.11,4,0.5052294916460316,0.6,18.833333333333332,0,0,0,1,0.8949957872210031
0.3,0.6,0.5,30,8.97,3,0.8051523930250236,0.8,13.833333333333334,0,0,0,1,0.6565057664090286
0.3,0.6,0.5,30,4.69,3,0.5267894474778023,0.4,18.5,0,0,0,3,0.4599260777676772
0.3,0.6,0.5,30,4.69,3,0.5267894474778023,0.4,19.583333333333332,1,30,20,3,0.5753108988953682
0.3,0.6,0.5,30,4.69,3,0.5267894474778023,0.4,20.166666666666668,2,80,20,3,0.5261535464971969
0.3,0.6,0.5,30,4.69,3,0.5267894474778023,0.4,22.5,3,130,20,3,0.5082990675096771
0.3,0.6,0.5,30,4.69,3,0.5267894474778023,0.4,0.3333333333333333,4,180,0,3,0.4337154619014777
0.3,0.6,0.5,30,4.69,3,0.5267894474778023,0.4,0.9166666666666666,5,210,20,1,0.8230521643798628
0.3,0.6,0.5,30,6.08,1,0.7925435024903265,0.6,18.416666666666668,0,0,0,2,0.8435961555290403
0.3,0.6,0.5,30,5.87,1,0.7892014460080151,0.6,18.7,0,0,0,1,0.6258329228644977
0.3,0.6,0.5,30,6.91,3,0.7428771693292372,0.8,13.083333333333334,0,0,0,3,0.77547664053367
0.3,0.6,0.5,30,7.9,4,0.6485445305417455,0.4,19.466666666666665,0,0,0,2,0.9073392925201873
0.3,0.6,0.5,30,7.9,4,0.6485445305417455,0.4,21.133333333333333,1,30,10,3,0.6293081351320895
0.3,0.6,0.5,30,7.9,4,0.6485445305417455,0.4,21.7,2,70,19,3,0.5371592401551215
0.3,0.6,0.5,30,7.9,4,0.6485445305417455,0.4,22.533333333333335,3,119,20,3,0.6260125197465284
0.3,0.6,0.5,30,7.9,4,0.6485445305417455,0.4,23.116666666666667,4,169,20,3,0.6886345271388405
0.3,0.6,0.5,30,7.9,4,0.6485445305417455,0.4,0.2,5,219,20,1,0.7889152679459813
0.3,0.6,0.5,30,4.39,5,0.43611925826989284,0.8,11.8,0,0,0,2,0.7546453067692463
0.3,0.6,0.5,30,4.39,5,0.43611925826989284,0.8,12.7,1,30,9,2,0.8129304117090199
0.3,0.6,0.5,30,4.39,5,0.43611925826989284,0.8,13.616666666666667,2,69,10,3,0.46930417780817923
